Datum;Zeit;Time;Lu_Gecko - microwave(02Alex) Wirkenergie(kWh)
23.01.2024;23:22:54;2024-01-23T23:22:54+01:00;2.849
23.01.2024;23:17:53;2024-01-23T23:17:53+01:00;2.849
23.01.2024;23:12:54;2024-01-23T23:12:54+01:00;2.849
23.01.2024;23:07:53;2024-01-23T23:07:53+01:00;2.849
23.01.2024;23:02:53;2024-01-23T23:02:53+01:00;2.849
23.01.2024;22:57:53;2024-01-23T22:57:53+01:00;2.849
23.01.2024;22:52:53;2024-01-23T22:52:53+01:00;2.849
23.01.2024;22:47:53;2024-01-23T22:47:53+01:00;2.849
23.01.2024;22:42:53;2024-01-23T22:42:53+01:00;2.849
23.01.2024;22:37:53;2024-01-23T22:37:53+01:00;2.849
23.01.2024;22:32:53;2024-01-23T22:32:53+01:00;2.849
23.01.2024;22:27:53;2024-01-23T22:27:53+01:00;2.849
23.01.2024;22:22:53;2024-01-23T22:22:53+01:00;2.849
23.01.2024;22:17:53;2024-01-23T22:17:53+01:00;2.849
23.01.2024;22:12:53;2024-01-23T22:12:53+01:00;2.849
23.01.2024;22:07:53;2024-01-23T22:07:53+01:00;2.849
23.01.2024;22:02:53;2024-01-23T22:02:53+01:00;2.849
23.01.2024;21:57:53;2024-01-23T21:57:53+01:00;2.849
23.01.2024;21:52:53;2024-01-23T21:52:53+01:00;2.849
23.01.2024;21:47:53;2024-01-23T21:47:53+01:00;2.849
23.01.2024;21:42:53;2024-01-23T21:42:53+01:00;2.849
23.01.2024;21:37:53;2024-01-23T21:37:53+01:00;2.849
23.01.2024;21:32:53;2024-01-23T21:32:53+01:00;2.849
23.01.2024;21:27:53;2024-01-23T21:27:53+01:00;2.849
23.01.2024;21:22:53;2024-01-23T21:22:53+01:00;2.849
23.01.2024;21:17:53;2024-01-23T21:17:53+01:00;2.849
23.01.2024;21:12:53;2024-01-23T21:12:53+01:00;2.849
23.01.2024;21:07:53;2024-01-23T21:07:53+01:00;2.849
23.01.2024;21:02:53;2024-01-23T21:02:53+01:00;2.849
23.01.2024;20:57:53;2024-01-23T20:57:53+01:00;2.849
23.01.2024;20:52:53;2024-01-23T20:52:53+01:00;2.849
23.01.2024;20:47:53;2024-01-23T20:47:53+01:00;2.849
23.01.2024;20:42:53;2024-01-23T20:42:53+01:00;2.849
23.01.2024;20:37:53;2024-01-23T20:37:53+01:00;2.849
23.01.2024;20:32:53;2024-01-23T20:32:53+01:00;2.849
23.01.2024;20:27:53;2024-01-23T20:27:53+01:00;2.849
23.01.2024;20:22:53;2024-01-23T20:22:53+01:00;2.849
23.01.2024;20:17:53;2024-01-23T20:17:53+01:00;2.849
23.01.2024;20:12:53;2024-01-23T20:12:53+01:00;2.849
23.01.2024;20:07:53;2024-01-23T20:07:53+01:00;2.849
23.01.2024;20:02:53;2024-01-23T20:02:53+01:00;2.849
23.01.2024;19:57:53;2024-01-23T19:57:53+01:00;2.849
23.01.2024;19:52:53;2024-01-23T19:52:53+01:00;2.849
23.01.2024;19:47:53;2024-01-23T19:47:53+01:00;2.849
23.01.2024;19:42:53;2024-01-23T19:42:53+01:00;2.849
23.01.2024;19:37:53;2024-01-23T19:37:53+01:00;2.849
23.01.2024;19:32:53;2024-01-23T19:32:53+01:00;2.849
23.01.2024;19:27:53;2024-01-23T19:27:53+01:00;2.849
23.01.2024;19:22:53;2024-01-23T19:22:53+01:00;2.849
23.01.2024;19:17:53;2024-01-23T19:17:53+01:00;2.849
23.01.2024;19:12:53;2024-01-23T19:12:53+01:00;2.849
23.01.2024;19:07:53;2024-01-23T19:07:53+01:00;2.849
23.01.2024;19:02:53;2024-01-23T19:02:53+01:00;2.849
23.01.2024;18:57:53;2024-01-23T18:57:53+01:00;2.849
23.01.2024;18:52:53;2024-01-23T18:52:53+01:00;2.849
23.01.2024;18:47:53;2024-01-23T18:47:53+01:00;2.849
23.01.2024;18:42:53;2024-01-23T18:42:53+01:00;2.849
23.01.2024;18:37:53;2024-01-23T18:37:53+01:00;2.849
23.01.2024;18:32:53;2024-01-23T18:32:53+01:00;2.849
23.01.2024;18:27:53;2024-01-23T18:27:53+01:00;2.849
23.01.2024;18:22:53;2024-01-23T18:22:53+01:00;2.849
23.01.2024;18:17:53;2024-01-23T18:17:53+01:00;2.849
23.01.2024;18:12:53;2024-01-23T18:12:53+01:00;2.849
23.01.2024;18:07:53;2024-01-23T18:07:53+01:00;2.849
23.01.2024;18:02:53;2024-01-23T18:02:53+01:00;2.849
23.01.2024;17:57:53;2024-01-23T17:57:53+01:00;2.849
23.01.2024;17:52:53;2024-01-23T17:52:53+01:00;2.849
23.01.2024;17:47:53;2024-01-23T17:47:53+01:00;2.849
23.01.2024;17:42:53;2024-01-23T17:42:53+01:00;2.849
23.01.2024;17:37:53;2024-01-23T17:37:53+01:00;2.849
23.01.2024;17:32:53;2024-01-23T17:32:53+01:00;2.849
23.01.2024;17:27:53;2024-01-23T17:27:53+01:00;2.849
23.01.2024;17:22:53;2024-01-23T17:22:53+01:00;2.849
23.01.2024;17:17:53;2024-01-23T17:17:53+01:00;2.849
23.01.2024;17:12:53;2024-01-23T17:12:53+01:00;2.849
23.01.2024;17:07:53;2024-01-23T17:07:53+01:00;2.849
23.01.2024;17:02:53;2024-01-23T17:02:53+01:00;2.849
23.01.2024;16:57:53;2024-01-23T16:57:53+01:00;2.849
23.01.2024;16:52:53;2024-01-23T16:52:53+01:00;2.849
23.01.2024;16:47:53;2024-01-23T16:47:53+01:00;2.849
23.01.2024;16:42:53;2024-01-23T16:42:53+01:00;2.849
23.01.2024;16:37:53;2024-01-23T16:37:53+01:00;2.849
23.01.2024;16:32:53;2024-01-23T16:32:53+01:00;2.849
23.01.2024;16:27:53;2024-01-23T16:27:53+01:00;2.849
23.01.2024;16:22:53;2024-01-23T16:22:53+01:00;2.849
23.01.2024;16:17:53;2024-01-23T16:17:53+01:00;2.849
23.01.2024;16:12:53;2024-01-23T16:12:53+01:00;2.849
23.01.2024;16:07:53;2024-01-23T16:07:53+01:00;2.849
23.01.2024;16:02:53;2024-01-23T16:02:53+01:00;2.849
23.01.2024;15:57:53;2024-01-23T15:57:53+01:00;2.849
23.01.2024;15:52:53;2024-01-23T15:52:53+01:00;2.849
23.01.2024;15:47:53;2024-01-23T15:47:53+01:00;2.849
23.01.2024;15:42:53;2024-01-23T15:42:53+01:00;2.849
23.01.2024;15:37:53;2024-01-23T15:37:53+01:00;2.849
23.01.2024;15:32:53;2024-01-23T15:32:53+01:00;2.849
23.01.2024;15:27:53;2024-01-23T15:27:53+01:00;2.849
23.01.2024;15:22:53;2024-01-23T15:22:53+01:00;2.849
23.01.2024;15:17:53;2024-01-23T15:17:53+01:00;2.849
23.01.2024;15:12:53;2024-01-23T15:12:53+01:00;2.849
23.01.2024;15:07:53;2024-01-23T15:07:53+01:00;2.849
23.01.2024;15:02:53;2024-01-23T15:02:53+01:00;2.849
23.01.2024;14:57:53;2024-01-23T14:57:53+01:00;2.849
23.01.2024;14:52:53;2024-01-23T14:52:53+01:00;2.849
23.01.2024;14:47:53;2024-01-23T14:47:53+01:00;2.849
23.01.2024;14:42:53;2024-01-23T14:42:53+01:00;2.849
23.01.2024;14:37:53;2024-01-23T14:37:53+01:00;2.849
23.01.2024;14:32:53;2024-01-23T14:32:53+01:00;2.849
23.01.2024;14:27:53;2024-01-23T14:27:53+01:00;2.849
23.01.2024;14:22:53;2024-01-23T14:22:53+01:00;2.849
23.01.2024;14:17:53;2024-01-23T14:17:53+01:00;2.849
23.01.2024;14:12:53;2024-01-23T14:12:53+01:00;2.849
23.01.2024;14:07:53;2024-01-23T14:07:53+01:00;2.849
23.01.2024;14:02:53;2024-01-23T14:02:53+01:00;2.849
23.01.2024;13:57:53;2024-01-23T13:57:53+01:00;2.849
23.01.2024;13:52:53;2024-01-23T13:52:53+01:00;2.849
23.01.2024;13:47:53;2024-01-23T13:47:53+01:00;2.849
23.01.2024;13:42:53;2024-01-23T13:42:53+01:00;2.849
23.01.2024;13:37:53;2024-01-23T13:37:53+01:00;2.849
23.01.2024;13:32:53;2024-01-23T13:32:53+01:00;2.849
23.01.2024;13:27:53;2024-01-23T13:27:53+01:00;2.849
23.01.2024;13:22:53;2024-01-23T13:22:53+01:00;2.849
23.01.2024;13:17:53;2024-01-23T13:17:53+01:00;2.849
23.01.2024;13:12:53;2024-01-23T13:12:53+01:00;2.849
23.01.2024;13:07:53;2024-01-23T13:07:53+01:00;2.849
23.01.2024;13:02:53;2024-01-23T13:02:53+01:00;2.849
23.01.2024;12:57:53;2024-01-23T12:57:53+01:00;2.849
23.01.2024;12:52:53;2024-01-23T12:52:53+01:00;2.849
23.01.2024;12:47:53;2024-01-23T12:47:53+01:00;2.849
23.01.2024;12:42:53;2024-01-23T12:42:53+01:00;2.849
23.01.2024;12:37:53;2024-01-23T12:37:53+01:00;2.849
23.01.2024;12:32:53;2024-01-23T12:32:53+01:00;2.849
23.01.2024;12:27:53;2024-01-23T12:27:53+01:00;2.849
23.01.2024;12:22:53;2024-01-23T12:22:53+01:00;2.817
23.01.2024;12:17:53;2024-01-23T12:17:53+01:00;2.817
23.01.2024;12:12:53;2024-01-23T12:12:53+01:00;2.817
23.01.2024;12:07:53;2024-01-23T12:07:53+01:00;2.817
23.01.2024;12:02:53;2024-01-23T12:02:53+01:00;2.817
23.01.2024;11:57:53;2024-01-23T11:57:53+01:00;2.752
23.01.2024;11:52:53;2024-01-23T11:52:53+01:00;2.694
23.01.2024;11:47:53;2024-01-23T11:47:53+01:00;2.694
23.01.2024;11:42:53;2024-01-23T11:42:53+01:00;2.694
23.01.2024;11:37:53;2024-01-23T11:37:53+01:00;2.694
23.01.2024;11:32:53;2024-01-23T11:32:53+01:00;2.694
23.01.2024;11:27:53;2024-01-23T11:27:53+01:00;2.694
23.01.2024;11:22:53;2024-01-23T11:22:53+01:00;2.694
23.01.2024;11:17:53;2024-01-23T11:17:53+01:00;2.694
23.01.2024;11:12:53;2024-01-23T11:12:53+01:00;2.694
23.01.2024;11:07:53;2024-01-23T11:07:53+01:00;2.694
23.01.2024;11:02:53;2024-01-23T11:02:53+01:00;2.694
23.01.2024;10:57:53;2024-01-23T10:57:53+01:00;2.694
23.01.2024;10:52:53;2024-01-23T10:52:53+01:00;2.694
23.01.2024;10:47:53;2024-01-23T10:47:53+01:00;2.694
23.01.2024;10:42:53;2024-01-23T10:42:53+01:00;2.694
23.01.2024;10:37:53;2024-01-23T10:37:53+01:00;2.694
23.01.2024;10:32:53;2024-01-23T10:32:53+01:00;2.694
23.01.2024;10:27:53;2024-01-23T10:27:53+01:00;2.694
23.01.2024;10:22:53;2024-01-23T10:22:53+01:00;2.694
23.01.2024;10:17:52;2024-01-23T10:17:52+01:00;2.694
23.01.2024;10:12:52;2024-01-23T10:12:52+01:00;2.694
23.01.2024;10:07:53;2024-01-23T10:07:53+01:00;2.694
23.01.2024;10:02:52;2024-01-23T10:02:52+01:00;2.694
23.01.2024;09:57:53;2024-01-23T09:57:53+01:00;2.694
23.01.2024;09:52:53;2024-01-23T09:52:53+01:00;2.694
23.01.2024;09:47:53;2024-01-23T09:47:53+01:00;2.694
23.01.2024;09:42:52;2024-01-23T09:42:52+01:00;2.694
23.01.2024;09:37:53;2024-01-23T09:37:53+01:00;2.694
23.01.2024;09:32:52;2024-01-23T09:32:52+01:00;2.694
23.01.2024;09:27:52;2024-01-23T09:27:52+01:00;2.694
23.01.2024;09:22:52;2024-01-23T09:22:52+01:00;2.694
23.01.2024;09:17:52;2024-01-23T09:17:52+01:00;2.694
23.01.2024;09:12:52;2024-01-23T09:12:52+01:00;2.694
23.01.2024;09:07:52;2024-01-23T09:07:52+01:00;2.694
23.01.2024;09:02:52;2024-01-23T09:02:52+01:00;2.694
23.01.2024;08:57:52;2024-01-23T08:57:52+01:00;2.694
23.01.2024;08:52:52;2024-01-23T08:52:52+01:00;2.694
23.01.2024;08:47:52;2024-01-23T08:47:52+01:00;2.694
23.01.2024;08:42:52;2024-01-23T08:42:52+01:00;2.694
23.01.2024;08:37:52;2024-01-23T08:37:52+01:00;2.694
23.01.2024;08:32:52;2024-01-23T08:32:52+01:00;2.694
23.01.2024;08:27:52;2024-01-23T08:27:52+01:00;2.694
23.01.2024;08:22:52;2024-01-23T08:22:52+01:00;2.694
23.01.2024;08:17:52;2024-01-23T08:17:52+01:00;2.694
23.01.2024;08:12:52;2024-01-23T08:12:52+01:00;2.694
23.01.2024;08:07:52;2024-01-23T08:07:52+01:00;2.694
23.01.2024;08:02:52;2024-01-23T08:02:52+01:00;2.694
23.01.2024;07:57:52;2024-01-23T07:57:52+01:00;2.694
23.01.2024;07:52:52;2024-01-23T07:52:52+01:00;2.694
23.01.2024;07:47:52;2024-01-23T07:47:52+01:00;2.694
23.01.2024;07:42:52;2024-01-23T07:42:52+01:00;2.694
23.01.2024;07:37:52;2024-01-23T07:37:52+01:00;2.694
23.01.2024;07:32:52;2024-01-23T07:32:52+01:00;2.694
23.01.2024;07:27:52;2024-01-23T07:27:52+01:00;2.694
23.01.2024;07:22:52;2024-01-23T07:22:52+01:00;2.694
23.01.2024;07:17:52;2024-01-23T07:17:52+01:00;2.694
23.01.2024;07:12:52;2024-01-23T07:12:52+01:00;2.694
23.01.2024;07:07:52;2024-01-23T07:07:52+01:00;2.694
23.01.2024;07:02:52;2024-01-23T07:02:52+01:00;2.694
23.01.2024;06:57:52;2024-01-23T06:57:52+01:00;2.694
23.01.2024;06:52:52;2024-01-23T06:52:52+01:00;2.694
23.01.2024;06:47:52;2024-01-23T06:47:52+01:00;2.694
23.01.2024;06:42:52;2024-01-23T06:42:52+01:00;2.694
23.01.2024;06:37:52;2024-01-23T06:37:52+01:00;2.694
23.01.2024;06:32:52;2024-01-23T06:32:52+01:00;2.694
23.01.2024;06:27:52;2024-01-23T06:27:52+01:00;2.694
23.01.2024;06:22:52;2024-01-23T06:22:52+01:00;2.694
23.01.2024;06:17:52;2024-01-23T06:17:52+01:00;2.694
23.01.2024;06:12:52;2024-01-23T06:12:52+01:00;2.694
23.01.2024;06:07:52;2024-01-23T06:07:52+01:00;2.694
23.01.2024;06:02:52;2024-01-23T06:02:52+01:00;2.694
23.01.2024;05:57:52;2024-01-23T05:57:52+01:00;2.694
23.01.2024;05:52:52;2024-01-23T05:52:52+01:00;2.694
23.01.2024;05:47:52;2024-01-23T05:47:52+01:00;2.694
23.01.2024;05:42:52;2024-01-23T05:42:52+01:00;2.694
23.01.2024;05:37:52;2024-01-23T05:37:52+01:00;2.694
23.01.2024;05:32:52;2024-01-23T05:32:52+01:00;2.694
23.01.2024;05:27:52;2024-01-23T05:27:52+01:00;2.694
23.01.2024;05:22:52;2024-01-23T05:22:52+01:00;2.694
23.01.2024;05:17:52;2024-01-23T05:17:52+01:00;2.694
23.01.2024;05:12:52;2024-01-23T05:12:52+01:00;2.694
23.01.2024;05:07:52;2024-01-23T05:07:52+01:00;2.694
23.01.2024;05:02:52;2024-01-23T05:02:52+01:00;2.694
23.01.2024;04:57:52;2024-01-23T04:57:52+01:00;2.694
23.01.2024;04:52:52;2024-01-23T04:52:52+01:00;2.694
23.01.2024;04:47:52;2024-01-23T04:47:52+01:00;2.694
23.01.2024;04:42:52;2024-01-23T04:42:52+01:00;2.694
23.01.2024;04:37:52;2024-01-23T04:37:52+01:00;2.694
23.01.2024;04:32:52;2024-01-23T04:32:52+01:00;2.694
23.01.2024;04:27:52;2024-01-23T04:27:52+01:00;2.694
23.01.2024;04:22:52;2024-01-23T04:22:52+01:00;2.694
23.01.2024;04:17:52;2024-01-23T04:17:52+01:00;2.694
23.01.2024;04:12:52;2024-01-23T04:12:52+01:00;2.694
23.01.2024;04:07:52;2024-01-23T04:07:52+01:00;2.694
23.01.2024;04:02:52;2024-01-23T04:02:52+01:00;2.694
23.01.2024;03:57:52;2024-01-23T03:57:52+01:00;2.694
23.01.2024;03:52:52;2024-01-23T03:52:52+01:00;2.694
23.01.2024;03:47:52;2024-01-23T03:47:52+01:00;2.694
23.01.2024;03:42:52;2024-01-23T03:42:52+01:00;2.694
23.01.2024;03:37:52;2024-01-23T03:37:52+01:00;2.694
23.01.2024;03:32:52;2024-01-23T03:32:52+01:00;2.694
23.01.2024;03:27:52;2024-01-23T03:27:52+01:00;2.694
23.01.2024;03:22:52;2024-01-23T03:22:52+01:00;2.694
23.01.2024;03:17:52;2024-01-23T03:17:52+01:00;2.694
23.01.2024;03:12:52;2024-01-23T03:12:52+01:00;2.694
23.01.2024;03:07:52;2024-01-23T03:07:52+01:00;2.694
23.01.2024;03:02:52;2024-01-23T03:02:52+01:00;2.694
23.01.2024;02:57:52;2024-01-23T02:57:52+01:00;2.694
23.01.2024;02:52:52;2024-01-23T02:52:52+01:00;2.694
23.01.2024;02:47:52;2024-01-23T02:47:52+01:00;2.694
23.01.2024;02:42:52;2024-01-23T02:42:52+01:00;2.694
23.01.2024;02:37:52;2024-01-23T02:37:52+01:00;2.694
23.01.2024;02:32:52;2024-01-23T02:32:52+01:00;2.694
23.01.2024;02:27:52;2024-01-23T02:27:52+01:00;2.694
23.01.2024;02:22:52;2024-01-23T02:22:52+01:00;2.694
23.01.2024;02:17:53;2024-01-23T02:17:53+01:00;2.694
23.01.2024;02:12:53;2024-01-23T02:12:53+01:00;2.694
23.01.2024;02:07:52;2024-01-23T02:07:52+01:00;2.694
23.01.2024;02:02:52;2024-01-23T02:02:52+01:00;2.694
23.01.2024;01:57:52;2024-01-23T01:57:52+01:00;2.694
23.01.2024;01:52:52;2024-01-23T01:52:52+01:00;2.694
23.01.2024;01:47:52;2024-01-23T01:47:52+01:00;2.694
23.01.2024;01:42:52;2024-01-23T01:42:52+01:00;2.694
23.01.2024;01:37:52;2024-01-23T01:37:52+01:00;2.694
23.01.2024;01:32:52;2024-01-23T01:32:52+01:00;2.694
23.01.2024;01:27:52;2024-01-23T01:27:52+01:00;2.694
23.01.2024;01:22:52;2024-01-23T01:22:52+01:00;2.694
23.01.2024;01:17:52;2024-01-23T01:17:52+01:00;2.694
23.01.2024;01:12:52;2024-01-23T01:12:52+01:00;2.694
23.01.2024;01:07:52;2024-01-23T01:07:52+01:00;2.694
23.01.2024;01:02:52;2024-01-23T01:02:52+01:00;2.694
23.01.2024;00:57:52;2024-01-23T00:57:52+01:00;2.694
23.01.2024;00:52:52;2024-01-23T00:52:52+01:00;2.694
23.01.2024;00:47:52;2024-01-23T00:47:52+01:00;2.694
23.01.2024;00:42:52;2024-01-23T00:42:52+01:00;2.694
23.01.2024;00:37:52;2024-01-23T00:37:52+01:00;2.694
23.01.2024;00:32:52;2024-01-23T00:32:52+01:00;2.694
23.01.2024;00:27:52;2024-01-23T00:27:52+01:00;2.694
23.01.2024;00:22:52;2024-01-23T00:22:52+01:00;2.694
23.01.2024;00:17:52;2024-01-23T00:17:52+01:00;2.694
23.01.2024;00:12:52;2024-01-23T00:12:52+01:00;2.694
23.01.2024;00:07:52;2024-01-23T00:07:52+01:00;2.694
23.01.2024;00:02:52;2024-01-23T00:02:52+01:00;2.694
22.01.2024;23:57:52;2024-01-22T23:57:52+01:00;2.694
22.01.2024;23:52:52;2024-01-22T23:52:52+01:00;2.694
22.01.2024;23:47:52;2024-01-22T23:47:52+01:00;2.694
22.01.2024;23:42:52;2024-01-22T23:42:52+01:00;2.694
22.01.2024;23:37:52;2024-01-22T23:37:52+01:00;2.694
22.01.2024;23:32:52;2024-01-22T23:32:52+01:00;2.694
22.01.2024;23:27:52;2024-01-22T23:27:52+01:00;2.694
22.01.2024;23:22:52;2024-01-22T23:22:52+01:00;2.694
22.01.2024;23:17:52;2024-01-22T23:17:52+01:00;2.694
22.01.2024;23:12:52;2024-01-22T23:12:52+01:00;2.694
22.01.2024;23:07:52;2024-01-22T23:07:52+01:00;2.694
22.01.2024;23:02:52;2024-01-22T23:02:52+01:00;2.694
22.01.2024;22:57:52;2024-01-22T22:57:52+01:00;2.694
22.01.2024;22:52:52;2024-01-22T22:52:52+01:00;2.694
22.01.2024;22:47:52;2024-01-22T22:47:52+01:00;2.694
22.01.2024;22:42:52;2024-01-22T22:42:52+01:00;2.694
22.01.2024;22:37:52;2024-01-22T22:37:52+01:00;2.694
22.01.2024;22:32:52;2024-01-22T22:32:52+01:00;2.694
22.01.2024;22:27:52;2024-01-22T22:27:52+01:00;2.694
22.01.2024;22:22:52;2024-01-22T22:22:52+01:00;2.694
22.01.2024;22:17:52;2024-01-22T22:17:52+01:00;2.694
22.01.2024;22:12:52;2024-01-22T22:12:52+01:00;2.694
22.01.2024;22:07:52;2024-01-22T22:07:52+01:00;2.694
22.01.2024;22:02:52;2024-01-22T22:02:52+01:00;2.694
22.01.2024;21:57:52;2024-01-22T21:57:52+01:00;2.694
22.01.2024;21:52:52;2024-01-22T21:52:52+01:00;2.694
22.01.2024;21:47:52;2024-01-22T21:47:52+01:00;2.694
22.01.2024;21:42:52;2024-01-22T21:42:52+01:00;2.694
22.01.2024;21:37:52;2024-01-22T21:37:52+01:00;2.694
22.01.2024;21:32:52;2024-01-22T21:32:52+01:00;2.694
22.01.2024;21:27:52;2024-01-22T21:27:52+01:00;2.694
22.01.2024;21:22:52;2024-01-22T21:22:52+01:00;2.694
22.01.2024;21:17:52;2024-01-22T21:17:52+01:00;2.694
22.01.2024;21:12:52;2024-01-22T21:12:52+01:00;2.694
22.01.2024;21:07:52;2024-01-22T21:07:52+01:00;2.694
22.01.2024;21:02:52;2024-01-22T21:02:52+01:00;2.694
22.01.2024;20:57:52;2024-01-22T20:57:52+01:00;2.694
22.01.2024;20:52:51;2024-01-22T20:52:51+01:00;2.694
22.01.2024;20:47:51;2024-01-22T20:47:51+01:00;2.694
22.01.2024;20:42:51;2024-01-22T20:42:51+01:00;2.694
22.01.2024;20:37:51;2024-01-22T20:37:51+01:00;2.694
22.01.2024;20:32:51;2024-01-22T20:32:51+01:00;2.694
22.01.2024;20:27:51;2024-01-22T20:27:51+01:00;2.694
22.01.2024;20:22:51;2024-01-22T20:22:51+01:00;2.694
22.01.2024;20:17:51;2024-01-22T20:17:51+01:00;2.694
22.01.2024;20:12:51;2024-01-22T20:12:51+01:00;2.694
22.01.2024;20:07:51;2024-01-22T20:07:51+01:00;2.694
22.01.2024;20:02:51;2024-01-22T20:02:51+01:00;2.694
22.01.2024;19:57:51;2024-01-22T19:57:51+01:00;2.694
22.01.2024;19:52:51;2024-01-22T19:52:51+01:00;2.694
22.01.2024;19:47:51;2024-01-22T19:47:51+01:00;2.694
22.01.2024;19:42:51;2024-01-22T19:42:51+01:00;2.694
22.01.2024;19:37:51;2024-01-22T19:37:51+01:00;2.694
22.01.2024;19:32:51;2024-01-22T19:32:51+01:00;2.694
22.01.2024;19:27:51;2024-01-22T19:27:51+01:00;2.694
22.01.2024;19:22:51;2024-01-22T19:22:51+01:00;2.694
22.01.2024;19:17:51;2024-01-22T19:17:51+01:00;2.694
22.01.2024;19:12:51;2024-01-22T19:12:51+01:00;2.694
22.01.2024;19:07:51;2024-01-22T19:07:51+01:00;2.694
22.01.2024;19:02:51;2024-01-22T19:02:51+01:00;2.694
22.01.2024;18:57:51;2024-01-22T18:57:51+01:00;2.694
22.01.2024;18:52:51;2024-01-22T18:52:51+01:00;2.694
22.01.2024;18:47:51;2024-01-22T18:47:51+01:00;2.694
22.01.2024;18:42:51;2024-01-22T18:42:51+01:00;2.694
22.01.2024;18:37:51;2024-01-22T18:37:51+01:00;2.694
22.01.2024;18:32:51;2024-01-22T18:32:51+01:00;2.694
22.01.2024;18:27:51;2024-01-22T18:27:51+01:00;2.694
22.01.2024;18:22:51;2024-01-22T18:22:51+01:00;2.694
22.01.2024;18:17:51;2024-01-22T18:17:51+01:00;2.694
22.01.2024;18:12:51;2024-01-22T18:12:51+01:00;2.694
22.01.2024;18:07:51;2024-01-22T18:07:51+01:00;2.694
22.01.2024;18:02:51;2024-01-22T18:02:51+01:00;2.694
22.01.2024;17:57:51;2024-01-22T17:57:51+01:00;2.694
22.01.2024;17:52:51;2024-01-22T17:52:51+01:00;2.694
22.01.2024;17:47:51;2024-01-22T17:47:51+01:00;2.694
22.01.2024;17:42:51;2024-01-22T17:42:51+01:00;2.694
22.01.2024;17:37:51;2024-01-22T17:37:51+01:00;2.694
22.01.2024;17:32:51;2024-01-22T17:32:51+01:00;2.694
22.01.2024;17:27:51;2024-01-22T17:27:51+01:00;2.694
22.01.2024;17:22:51;2024-01-22T17:22:51+01:00;2.694
22.01.2024;17:17:51;2024-01-22T17:17:51+01:00;2.694
22.01.2024;17:12:51;2024-01-22T17:12:51+01:00;2.694
22.01.2024;17:07:51;2024-01-22T17:07:51+01:00;2.694
22.01.2024;17:02:51;2024-01-22T17:02:51+01:00;2.694
22.01.2024;16:57:51;2024-01-22T16:57:51+01:00;2.694
22.01.2024;16:52:51;2024-01-22T16:52:51+01:00;2.694
22.01.2024;16:47:51;2024-01-22T16:47:51+01:00;2.694
22.01.2024;16:42:51;2024-01-22T16:42:51+01:00;2.694
22.01.2024;16:37:51;2024-01-22T16:37:51+01:00;2.694
22.01.2024;16:32:51;2024-01-22T16:32:51+01:00;2.694
22.01.2024;16:27:51;2024-01-22T16:27:51+01:00;2.694
22.01.2024;16:22:51;2024-01-22T16:22:51+01:00;2.694
22.01.2024;16:17:51;2024-01-22T16:17:51+01:00;2.694
22.01.2024;16:12:51;2024-01-22T16:12:51+01:00;2.694
22.01.2024;16:07:51;2024-01-22T16:07:51+01:00;2.694
22.01.2024;16:02:51;2024-01-22T16:02:51+01:00;2.694
22.01.2024;15:57:51;2024-01-22T15:57:51+01:00;2.694
22.01.2024;15:52:51;2024-01-22T15:52:51+01:00;2.694
22.01.2024;15:47:51;2024-01-22T15:47:51+01:00;2.694
22.01.2024;15:42:51;2024-01-22T15:42:51+01:00;2.682
22.01.2024;15:37:51;2024-01-22T15:37:51+01:00;2.682
22.01.2024;15:32:51;2024-01-22T15:32:51+01:00;2.682
22.01.2024;15:27:51;2024-01-22T15:27:51+01:00;2.682
22.01.2024;15:22:51;2024-01-22T15:22:51+01:00;2.682
22.01.2024;15:17:51;2024-01-22T15:17:51+01:00;2.676
22.01.2024;15:12:51;2024-01-22T15:12:51+01:00;2.676
22.01.2024;15:07:51;2024-01-22T15:07:51+01:00;2.676
22.01.2024;15:02:51;2024-01-22T15:02:51+01:00;2.676
22.01.2024;14:57:51;2024-01-22T14:57:51+01:00;2.663
22.01.2024;14:52:51;2024-01-22T14:52:51+01:00;2.663
22.01.2024;14:47:51;2024-01-22T14:47:51+01:00;2.663
22.01.2024;14:42:51;2024-01-22T14:42:51+01:00;2.663
22.01.2024;14:37:51;2024-01-22T14:37:51+01:00;2.663
22.01.2024;14:32:51;2024-01-22T14:32:51+01:00;2.663
22.01.2024;14:27:51;2024-01-22T14:27:51+01:00;2.663
22.01.2024;14:22:51;2024-01-22T14:22:51+01:00;2.663
22.01.2024;14:17:51;2024-01-22T14:17:51+01:00;2.663
22.01.2024;14:12:51;2024-01-22T14:12:51+01:00;2.663
22.01.2024;14:07:51;2024-01-22T14:07:51+01:00;2.663
22.01.2024;14:02:51;2024-01-22T14:02:51+01:00;2.663
22.01.2024;13:57:51;2024-01-22T13:57:51+01:00;2.663
22.01.2024;13:52:51;2024-01-22T13:52:51+01:00;2.663
22.01.2024;13:47:51;2024-01-22T13:47:51+01:00;2.663
22.01.2024;13:42:51;2024-01-22T13:42:51+01:00;2.663
22.01.2024;13:37:51;2024-01-22T13:37:51+01:00;2.663
22.01.2024;13:32:51;2024-01-22T13:32:51+01:00;2.663
22.01.2024;13:27:51;2024-01-22T13:27:51+01:00;2.663
22.01.2024;13:22:51;2024-01-22T13:22:51+01:00;2.663
22.01.2024;13:17:51;2024-01-22T13:17:51+01:00;2.663
