Datum;Zeit;Time;Wirkleistung(W)
13.03.2024;12:07:00;2024-03-13T12:07:00+01:00;66.00
13.03.2024;12:02:00;2024-03-13T12:02:00+01:00;66.00
13.03.2024;11:57:00;2024-03-13T11:57:00+01:00;66.00
13.03.2024;11:52:00;2024-03-13T11:52:00+01:00;66.00
13.03.2024;11:47:00;2024-03-13T11:47:00+01:00;66.00
13.03.2024;11:42:00;2024-03-13T11:42:00+01:00;66.00
13.03.2024;11:37:00;2024-03-13T11:37:00+01:00;66.00
13.03.2024;11:32:00;2024-03-13T11:32:00+01:00;66.00
13.03.2024;11:27:00;2024-03-13T11:27:00+01:00;66.00
13.03.2024;11:22:00;2024-03-13T11:22:00+01:00;66.00
13.03.2024;11:17:00;2024-03-13T11:17:00+01:00;66.00
13.03.2024;11:12:00;2024-03-13T11:12:00+01:00;66.00
13.03.2024;11:07:00;2024-03-13T11:07:00+01:00;66.00
13.03.2024;11:02:00;2024-03-13T11:02:00+01:00;66.00
13.03.2024;10:57:00;2024-03-13T10:57:00+01:00;66.00
13.03.2024;10:52:00;2024-03-13T10:52:00+01:00;66.00
13.03.2024;10:47:00;2024-03-13T10:47:00+01:00;66.00
13.03.2024;10:41:59;2024-03-13T10:41:59+01:00;67.00
13.03.2024;10:37:00;2024-03-13T10:37:00+01:00;66.00
13.03.2024;10:31:59;2024-03-13T10:31:59+01:00;66.00
13.03.2024;10:26:59;2024-03-13T10:26:59+01:00;66.00
13.03.2024;10:21:59;2024-03-13T10:21:59+01:00;66.00
13.03.2024;10:16:59;2024-03-13T10:16:59+01:00;66.00
13.03.2024;10:11:59;2024-03-13T10:11:59+01:00;81.00
13.03.2024;10:06:59;2024-03-13T10:06:59+01:00;81.00
13.03.2024;10:01:59;2024-03-13T10:01:59+01:00;65.00
13.03.2024;09:56:59;2024-03-13T09:56:59+01:00;65.00
13.03.2024;09:51:59;2024-03-13T09:51:59+01:00;65.00
13.03.2024;09:46:59;2024-03-13T09:46:59+01:00;65.00
13.03.2024;09:41:59;2024-03-13T09:41:59+01:00;65.00
13.03.2024;09:36:59;2024-03-13T09:36:59+01:00;65.00
13.03.2024;09:31:59;2024-03-13T09:31:59+01:00;65.00
13.03.2024;09:26:59;2024-03-13T09:26:59+01:00;65.00
13.03.2024;09:21:59;2024-03-13T09:21:59+01:00;65.00
13.03.2024;09:16:59;2024-03-13T09:16:59+01:00;65.00
13.03.2024;09:11:59;2024-03-13T09:11:59+01:00;65.00
13.03.2024;09:06:59;2024-03-13T09:06:59+01:00;65.00
13.03.2024;09:01:59;2024-03-13T09:01:59+01:00;65.00
13.03.2024;08:56:59;2024-03-13T08:56:59+01:00;65.00
13.03.2024;08:51:59;2024-03-13T08:51:59+01:00;65.00
13.03.2024;08:46:59;2024-03-13T08:46:59+01:00;65.00
13.03.2024;08:41:59;2024-03-13T08:41:59+01:00;65.00
13.03.2024;08:36:59;2024-03-13T08:36:59+01:00;65.00
13.03.2024;08:31:59;2024-03-13T08:31:59+01:00;65.00
13.03.2024;08:26:59;2024-03-13T08:26:59+01:00;65.00
13.03.2024;08:21:59;2024-03-13T08:21:59+01:00;65.00
13.03.2024;08:16:59;2024-03-13T08:16:59+01:00;65.00
13.03.2024;08:11:59;2024-03-13T08:11:59+01:00;65.00
13.03.2024;08:06:59;2024-03-13T08:06:59+01:00;65.00
13.03.2024;08:01:59;2024-03-13T08:01:59+01:00;65.00
13.03.2024;07:56:59;2024-03-13T07:56:59+01:00;65.00
13.03.2024;07:51:59;2024-03-13T07:51:59+01:00;65.00
13.03.2024;07:46:59;2024-03-13T07:46:59+01:00;65.00
13.03.2024;07:41:59;2024-03-13T07:41:59+01:00;65.00
13.03.2024;07:36:59;2024-03-13T07:36:59+01:00;65.00
13.03.2024;07:31:59;2024-03-13T07:31:59+01:00;65.00
13.03.2024;07:26:59;2024-03-13T07:26:59+01:00;65.00
13.03.2024;07:21:59;2024-03-13T07:21:59+01:00;65.00
13.03.2024;07:16:59;2024-03-13T07:16:59+01:00;65.00
13.03.2024;07:11:59;2024-03-13T07:11:59+01:00;65.00
13.03.2024;07:06:59;2024-03-13T07:06:59+01:00;65.00
13.03.2024;07:01:59;2024-03-13T07:01:59+01:00;65.00
13.03.2024;06:56:59;2024-03-13T06:56:59+01:00;65.00
13.03.2024;06:51:59;2024-03-13T06:51:59+01:00;65.00
13.03.2024;06:46:59;2024-03-13T06:46:59+01:00;65.00
13.03.2024;06:41:59;2024-03-13T06:41:59+01:00;65.00
13.03.2024;06:36:59;2024-03-13T06:36:59+01:00;65.00
13.03.2024;06:31:59;2024-03-13T06:31:59+01:00;65.00
13.03.2024;06:26:59;2024-03-13T06:26:59+01:00;65.00
13.03.2024;06:21:59;2024-03-13T06:21:59+01:00;65.00
13.03.2024;06:16:59;2024-03-13T06:16:59+01:00;66.00
13.03.2024;06:11:59;2024-03-13T06:11:59+01:00;65.00
13.03.2024;06:06:59;2024-03-13T06:06:59+01:00;66.00
13.03.2024;06:01:59;2024-03-13T06:01:59+01:00;66.00
13.03.2024;05:56:59;2024-03-13T05:56:59+01:00;66.00
13.03.2024;05:51:59;2024-03-13T05:51:59+01:00;66.00
13.03.2024;05:46:59;2024-03-13T05:46:59+01:00;66.00
13.03.2024;05:41:59;2024-03-13T05:41:59+01:00;65.00
13.03.2024;05:36:59;2024-03-13T05:36:59+01:00;65.00
13.03.2024;05:31:59;2024-03-13T05:31:59+01:00;65.00
13.03.2024;05:26:59;2024-03-13T05:26:59+01:00;65.00
13.03.2024;05:21:59;2024-03-13T05:21:59+01:00;66.00
13.03.2024;05:16:59;2024-03-13T05:16:59+01:00;66.00
13.03.2024;05:11:59;2024-03-13T05:11:59+01:00;66.00
13.03.2024;05:01:59;2024-03-13T05:01:59+01:00;66.00
13.03.2024;04:56:59;2024-03-13T04:56:59+01:00;66.00
13.03.2024;04:51:59;2024-03-13T04:51:59+01:00;65.00
13.03.2024;04:46:59;2024-03-13T04:46:59+01:00;65.00
13.03.2024;04:41:59;2024-03-13T04:41:59+01:00;65.00
13.03.2024;04:36:59;2024-03-13T04:36:59+01:00;65.00
13.03.2024;04:31:59;2024-03-13T04:31:59+01:00;65.00
13.03.2024;04:26:59;2024-03-13T04:26:59+01:00;66.00
13.03.2024;04:21:59;2024-03-13T04:21:59+01:00;65.00
13.03.2024;04:16:59;2024-03-13T04:16:59+01:00;66.00
13.03.2024;04:11:59;2024-03-13T04:11:59+01:00;65.00
13.03.2024;04:06:59;2024-03-13T04:06:59+01:00;65.00
13.03.2024;04:01:59;2024-03-13T04:01:59+01:00;66.00
13.03.2024;03:56:59;2024-03-13T03:56:59+01:00;65.00
13.03.2024;03:51:59;2024-03-13T03:51:59+01:00;65.00
13.03.2024;03:46:59;2024-03-13T03:46:59+01:00;66.00
13.03.2024;03:41:59;2024-03-13T03:41:59+01:00;66.00
13.03.2024;03:36:59;2024-03-13T03:36:59+01:00;66.00
13.03.2024;03:31:59;2024-03-13T03:31:59+01:00;66.00
13.03.2024;03:26:59;2024-03-13T03:26:59+01:00;66.00
13.03.2024;03:21:59;2024-03-13T03:21:59+01:00;66.00
13.03.2024;03:16:59;2024-03-13T03:16:59+01:00;65.00
13.03.2024;03:11:59;2024-03-13T03:11:59+01:00;65.00
13.03.2024;03:06:59;2024-03-13T03:06:59+01:00;66.00
13.03.2024;03:01:59;2024-03-13T03:01:59+01:00;66.00
13.03.2024;02:56:59;2024-03-13T02:56:59+01:00;66.00
13.03.2024;02:51:59;2024-03-13T02:51:59+01:00;66.00
13.03.2024;02:46:59;2024-03-13T02:46:59+01:00;66.00
13.03.2024;02:41:59;2024-03-13T02:41:59+01:00;66.00
13.03.2024;02:36:59;2024-03-13T02:36:59+01:00;66.00
13.03.2024;02:31:59;2024-03-13T02:31:59+01:00;66.00
13.03.2024;02:26:59;2024-03-13T02:26:59+01:00;66.00
13.03.2024;02:21:59;2024-03-13T02:21:59+01:00;66.00
13.03.2024;02:16:59;2024-03-13T02:16:59+01:00;66.00
13.03.2024;02:11:59;2024-03-13T02:11:59+01:00;66.00
13.03.2024;02:06:59;2024-03-13T02:06:59+01:00;65.00
13.03.2024;02:01:59;2024-03-13T02:01:59+01:00;66.00
13.03.2024;01:56:59;2024-03-13T01:56:59+01:00;66.00
13.03.2024;01:51:59;2024-03-13T01:51:59+01:00;66.00
13.03.2024;01:46:59;2024-03-13T01:46:59+01:00;66.00
13.03.2024;01:41:59;2024-03-13T01:41:59+01:00;66.00
13.03.2024;01:36:59;2024-03-13T01:36:59+01:00;66.00
13.03.2024;01:31:59;2024-03-13T01:31:59+01:00;66.00
13.03.2024;01:26:59;2024-03-13T01:26:59+01:00;66.00
13.03.2024;01:21:59;2024-03-13T01:21:59+01:00;66.00
13.03.2024;01:16:59;2024-03-13T01:16:59+01:00;66.00
13.03.2024;01:11:59;2024-03-13T01:11:59+01:00;66.00
13.03.2024;01:06:59;2024-03-13T01:06:59+01:00;66.00
13.03.2024;01:01:59;2024-03-13T01:01:59+01:00;66.00
13.03.2024;00:56:59;2024-03-13T00:56:59+01:00;66.00
13.03.2024;00:51:59;2024-03-13T00:51:59+01:00;66.00
13.03.2024;00:46:59;2024-03-13T00:46:59+01:00;66.00
13.03.2024;00:41:59;2024-03-13T00:41:59+01:00;66.00
13.03.2024;00:36:59;2024-03-13T00:36:59+01:00;66.00
13.03.2024;00:31:59;2024-03-13T00:31:59+01:00;66.00
13.03.2024;00:26:59;2024-03-13T00:26:59+01:00;66.00
13.03.2024;00:21:59;2024-03-13T00:21:59+01:00;66.00
13.03.2024;00:16:59;2024-03-13T00:16:59+01:00;66.00
13.03.2024;00:11:59;2024-03-13T00:11:59+01:00;66.00
13.03.2024;00:06:59;2024-03-13T00:06:59+01:00;66.00
13.03.2024;00:01:59;2024-03-13T00:01:59+01:00;66.00
12.03.2024;23:56:59;2024-03-12T23:56:59+01:00;66.00
12.03.2024;23:51:59;2024-03-12T23:51:59+01:00;66.00
12.03.2024;23:46:58;2024-03-12T23:46:58+01:00;66.00
12.03.2024;23:41:58;2024-03-12T23:41:58+01:00;66.00
12.03.2024;23:36:58;2024-03-12T23:36:58+01:00;66.00
12.03.2024;23:31:58;2024-03-12T23:31:58+01:00;66.00
12.03.2024;23:26:58;2024-03-12T23:26:58+01:00;66.00
12.03.2024;23:21:58;2024-03-12T23:21:58+01:00;66.00
12.03.2024;23:16:58;2024-03-12T23:16:58+01:00;66.00
12.03.2024;23:11:59;2024-03-12T23:11:59+01:00;67.00
12.03.2024;23:06:58;2024-03-12T23:06:58+01:00;66.00
12.03.2024;23:01:59;2024-03-12T23:01:59+01:00;66.00
12.03.2024;22:56:58;2024-03-12T22:56:58+01:00;66.00
12.03.2024;22:51:58;2024-03-12T22:51:58+01:00;66.00
12.03.2024;22:46:58;2024-03-12T22:46:58+01:00;67.00
12.03.2024;22:41:58;2024-03-12T22:41:58+01:00;67.00
12.03.2024;22:36:58;2024-03-12T22:36:58+01:00;67.00
12.03.2024;22:31:58;2024-03-12T22:31:58+01:00;67.00
12.03.2024;22:26:59;2024-03-12T22:26:59+01:00;68.00
12.03.2024;22:21:58;2024-03-12T22:21:58+01:00;67.00
12.03.2024;22:16:58;2024-03-12T22:16:58+01:00;67.00
12.03.2024;22:11:58;2024-03-12T22:11:58+01:00;67.00
12.03.2024;22:06:58;2024-03-12T22:06:58+01:00;68.00
12.03.2024;22:01:58;2024-03-12T22:01:58+01:00;67.00
12.03.2024;21:56:58;2024-03-12T21:56:58+01:00;67.00
12.03.2024;21:51:58;2024-03-12T21:51:58+01:00;67.00
12.03.2024;21:46:59;2024-03-12T21:46:59+01:00;67.00
12.03.2024;21:41:58;2024-03-12T21:41:58+01:00;67.00
12.03.2024;21:36:58;2024-03-12T21:36:58+01:00;83.00
12.03.2024;21:31:58;2024-03-12T21:31:58+01:00;67.00
12.03.2024;21:26:58;2024-03-12T21:26:58+01:00;67.00
12.03.2024;21:21:58;2024-03-12T21:21:58+01:00;67.00
12.03.2024;21:16:58;2024-03-12T21:16:58+01:00;67.00
12.03.2024;21:11:58;2024-03-12T21:11:58+01:00;67.00
12.03.2024;21:06:58;2024-03-12T21:06:58+01:00;67.00
12.03.2024;21:01:58;2024-03-12T21:01:58+01:00;67.00
12.03.2024;20:56:58;2024-03-12T20:56:58+01:00;67.00
12.03.2024;20:51:58;2024-03-12T20:51:58+01:00;67.00
12.03.2024;20:46:58;2024-03-12T20:46:58+01:00;67.00
12.03.2024;20:41:58;2024-03-12T20:41:58+01:00;67.00
12.03.2024;20:36:58;2024-03-12T20:36:58+01:00;67.00
12.03.2024;20:31:58;2024-03-12T20:31:58+01:00;67.00
12.03.2024;20:26:58;2024-03-12T20:26:58+01:00;67.00
12.03.2024;20:21:58;2024-03-12T20:21:58+01:00;67.00
12.03.2024;20:16:58;2024-03-12T20:16:58+01:00;67.00
12.03.2024;20:11:58;2024-03-12T20:11:58+01:00;67.00
12.03.2024;20:06:58;2024-03-12T20:06:58+01:00;67.00
12.03.2024;20:01:58;2024-03-12T20:01:58+01:00;67.00
12.03.2024;19:56:58;2024-03-12T19:56:58+01:00;67.00
12.03.2024;19:51:58;2024-03-12T19:51:58+01:00;67.00
12.03.2024;19:46:58;2024-03-12T19:46:58+01:00;67.00
12.03.2024;19:41:58;2024-03-12T19:41:58+01:00;67.00
12.03.2024;19:36:58;2024-03-12T19:36:58+01:00;67.00
12.03.2024;19:31:58;2024-03-12T19:31:58+01:00;67.00
12.03.2024;19:26:58;2024-03-12T19:26:58+01:00;67.00
12.03.2024;19:21:58;2024-03-12T19:21:58+01:00;67.00
12.03.2024;19:16:58;2024-03-12T19:16:58+01:00;67.00
12.03.2024;19:11:58;2024-03-12T19:11:58+01:00;67.00
12.03.2024;19:06:58;2024-03-12T19:06:58+01:00;68.00
12.03.2024;19:01:58;2024-03-12T19:01:58+01:00;68.00
12.03.2024;18:56:58;2024-03-12T18:56:58+01:00;68.00
12.03.2024;18:51:58;2024-03-12T18:51:58+01:00;68.00
12.03.2024;18:46:58;2024-03-12T18:46:58+01:00;68.00
12.03.2024;18:41:58;2024-03-12T18:41:58+01:00;68.00
12.03.2024;18:36:58;2024-03-12T18:36:58+01:00;68.00
12.03.2024;18:31:58;2024-03-12T18:31:58+01:00;67.00
12.03.2024;18:26:58;2024-03-12T18:26:58+01:00;67.00
12.03.2024;18:21:58;2024-03-12T18:21:58+01:00;67.00
12.03.2024;18:16:58;2024-03-12T18:16:58+01:00;67.00
12.03.2024;18:11:58;2024-03-12T18:11:58+01:00;67.00
12.03.2024;18:06:58;2024-03-12T18:06:58+01:00;68.00
12.03.2024;18:01:58;2024-03-12T18:01:58+01:00;68.00
12.03.2024;17:56:58;2024-03-12T17:56:58+01:00;68.00
12.03.2024;17:51:58;2024-03-12T17:51:58+01:00;68.00
12.03.2024;17:46:58;2024-03-12T17:46:58+01:00;68.00
12.03.2024;17:41:58;2024-03-12T17:41:58+01:00;68.00
12.03.2024;17:36:58;2024-03-12T17:36:58+01:00;68.00
12.03.2024;17:31:58;2024-03-12T17:31:58+01:00;68.00
12.03.2024;17:26:58;2024-03-12T17:26:58+01:00;68.00
12.03.2024;17:21:58;2024-03-12T17:21:58+01:00;68.00
12.03.2024;17:16:58;2024-03-12T17:16:58+01:00;68.00
12.03.2024;17:11:58;2024-03-12T17:11:58+01:00;69.00
12.03.2024;17:06:58;2024-03-12T17:06:58+01:00;68.00
12.03.2024;17:01:58;2024-03-12T17:01:58+01:00;68.00
12.03.2024;16:56:58;2024-03-12T16:56:58+01:00;68.00
12.03.2024;16:51:58;2024-03-12T16:51:58+01:00;68.00
12.03.2024;16:46:58;2024-03-12T16:46:58+01:00;68.00
12.03.2024;16:41:58;2024-03-12T16:41:58+01:00;68.00
12.03.2024;16:36:58;2024-03-12T16:36:58+01:00;68.00
12.03.2024;16:31:58;2024-03-12T16:31:58+01:00;68.00
12.03.2024;16:26:58;2024-03-12T16:26:58+01:00;69.00
12.03.2024;16:21:58;2024-03-12T16:21:58+01:00;69.00
12.03.2024;16:16:58;2024-03-12T16:16:58+01:00;69.00
12.03.2024;16:11:58;2024-03-12T16:11:58+01:00;69.00
12.03.2024;16:06:58;2024-03-12T16:06:58+01:00;69.00
12.03.2024;16:01:58;2024-03-12T16:01:58+01:00;69.00
12.03.2024;15:56:58;2024-03-12T15:56:58+01:00;69.00
12.03.2024;15:51:58;2024-03-12T15:51:58+01:00;69.00
12.03.2024;15:46:58;2024-03-12T15:46:58+01:00;69.00
12.03.2024;15:41:58;2024-03-12T15:41:58+01:00;70.00
12.03.2024;15:36:58;2024-03-12T15:36:58+01:00;69.00
12.03.2024;15:31:58;2024-03-12T15:31:58+01:00;69.00
12.03.2024;15:26:58;2024-03-12T15:26:58+01:00;70.00
12.03.2024;15:21:58;2024-03-12T15:21:58+01:00;70.00
12.03.2024;15:16:58;2024-03-12T15:16:58+01:00;70.00
12.03.2024;15:11:58;2024-03-12T15:11:58+01:00;70.00
12.03.2024;15:06:58;2024-03-12T15:06:58+01:00;70.00
12.03.2024;15:01:58;2024-03-12T15:01:58+01:00;70.00
12.03.2024;14:56:58;2024-03-12T14:56:58+01:00;71.00
12.03.2024;14:51:58;2024-03-12T14:51:58+01:00;70.00
12.03.2024;14:46:58;2024-03-12T14:46:58+01:00;70.00
12.03.2024;14:41:58;2024-03-12T14:41:58+01:00;71.00
12.03.2024;14:36:58;2024-03-12T14:36:58+01:00;71.00
12.03.2024;14:31:58;2024-03-12T14:31:58+01:00;71.00
12.03.2024;14:26:58;2024-03-12T14:26:58+01:00;72.00
12.03.2024;14:21:58;2024-03-12T14:21:58+01:00;72.00
12.03.2024;14:16:58;2024-03-12T14:16:58+01:00;72.00
12.03.2024;14:11:58;2024-03-12T14:11:58+01:00;72.00
12.03.2024;14:06:58;2024-03-12T14:06:58+01:00;72.00
12.03.2024;14:01:58;2024-03-12T14:01:58+01:00;72.00
12.03.2024;13:56:58;2024-03-12T13:56:58+01:00;73.00
12.03.2024;13:51:58;2024-03-12T13:51:58+01:00;73.00
12.03.2024;13:46:58;2024-03-12T13:46:58+01:00;73.00
12.03.2024;13:41:58;2024-03-12T13:41:58+01:00;73.00
12.03.2024;13:36:57;2024-03-12T13:36:57+01:00;74.00
12.03.2024;13:31:58;2024-03-12T13:31:58+01:00;74.00
12.03.2024;13:26:58;2024-03-12T13:26:58+01:00;75.00
12.03.2024;13:21:57;2024-03-12T13:21:57+01:00;76.00
12.03.2024;13:16:58;2024-03-12T13:16:58+01:00;77.00
12.03.2024;13:11:58;2024-03-12T13:11:58+01:00;78.00
12.03.2024;13:06:57;2024-03-12T13:06:57+01:00;79.00
12.03.2024;13:01:58;2024-03-12T13:01:58+01:00;81.00
12.03.2024;12:56:57;2024-03-12T12:56:57+01:00;83.00
12.03.2024;12:51:57;2024-03-12T12:51:57+01:00;84.00
12.03.2024;12:46:57;2024-03-12T12:46:57+01:00;85.00
12.03.2024;12:41:57;2024-03-12T12:41:57+01:00;87.00
12.03.2024;12:36:57;2024-03-12T12:36:57+01:00;86.00
12.03.2024;12:31:57;2024-03-12T12:31:57+01:00;1.00
12.03.2024;12:26:57;2024-03-12T12:26:57+01:00;1.00
12.03.2024;12:21:57;2024-03-12T12:21:57+01:00;1.00
12.03.2024;12:16:57;2024-03-12T12:16:57+01:00;1.00
12.03.2024;12:11:57;2024-03-12T12:11:57+01:00;1.00
12.03.2024;12:06:57;2024-03-12T12:06:57+01:00;1.00
12.03.2024;12:01:57;2024-03-12T12:01:57+01:00;1.00
12.03.2024;11:56:57;2024-03-12T11:56:57+01:00;1.00
12.03.2024;11:51:57;2024-03-12T11:51:57+01:00;1.00
12.03.2024;11:46:57;2024-03-12T11:46:57+01:00;1.00
12.03.2024;11:41:57;2024-03-12T11:41:57+01:00;1.00
12.03.2024;11:36:57;2024-03-12T11:36:57+01:00;1.00
12.03.2024;11:31:57;2024-03-12T11:31:57+01:00;1.00
12.03.2024;11:26:57;2024-03-12T11:26:57+01:00;1.00
12.03.2024;11:21:57;2024-03-12T11:21:57+01:00;1.00
12.03.2024;11:16:57;2024-03-12T11:16:57+01:00;1.00
12.03.2024;11:11:57;2024-03-12T11:11:57+01:00;1.00
12.03.2024;11:06:57;2024-03-12T11:06:57+01:00;1.00
12.03.2024;11:01:57;2024-03-12T11:01:57+01:00;1.00
12.03.2024;10:56:57;2024-03-12T10:56:57+01:00;1.00
12.03.2024;10:51:57;2024-03-12T10:51:57+01:00;1.00
12.03.2024;10:46:57;2024-03-12T10:46:57+01:00;1.00
12.03.2024;10:41:57;2024-03-12T10:41:57+01:00;1.00
12.03.2024;10:36:57;2024-03-12T10:36:57+01:00;1.00
12.03.2024;10:31:57;2024-03-12T10:31:57+01:00;1.00
12.03.2024;10:26:57;2024-03-12T10:26:57+01:00;1.00
12.03.2024;10:21:57;2024-03-12T10:21:57+01:00;1.00
12.03.2024;10:16:57;2024-03-12T10:16:57+01:00;1.00
12.03.2024;10:11:57;2024-03-12T10:11:57+01:00;1.00
12.03.2024;10:06:57;2024-03-12T10:06:57+01:00;1.00
12.03.2024;10:01:57;2024-03-12T10:01:57+01:00;1.00
12.03.2024;09:56:57;2024-03-12T09:56:57+01:00;1.00
12.03.2024;09:51:57;2024-03-12T09:51:57+01:00;1.00
12.03.2024;09:46:57;2024-03-12T09:46:57+01:00;1.00
12.03.2024;09:41:57;2024-03-12T09:41:57+01:00;17.00
12.03.2024;09:36:57;2024-03-12T09:36:57+01:00;1.00
12.03.2024;09:31:57;2024-03-12T09:31:57+01:00;1.00
12.03.2024;09:26:57;2024-03-12T09:26:57+01:00;1.00
12.03.2024;09:21:57;2024-03-12T09:21:57+01:00;1.00
12.03.2024;09:16:57;2024-03-12T09:16:57+01:00;1.00
12.03.2024;09:11:57;2024-03-12T09:11:57+01:00;1.00
12.03.2024;09:06:57;2024-03-12T09:06:57+01:00;1.00
12.03.2024;09:01:57;2024-03-12T09:01:57+01:00;1.00
12.03.2024;08:56:57;2024-03-12T08:56:57+01:00;1.00
12.03.2024;08:51:57;2024-03-12T08:51:57+01:00;1.00
12.03.2024;08:46:57;2024-03-12T08:46:57+01:00;1.00
12.03.2024;08:41:57;2024-03-12T08:41:57+01:00;1.00
12.03.2024;08:36:57;2024-03-12T08:36:57+01:00;1.00
12.03.2024;08:31:57;2024-03-12T08:31:57+01:00;1.00
12.03.2024;08:26:57;2024-03-12T08:26:57+01:00;1.00
12.03.2024;08:21:57;2024-03-12T08:21:57+01:00;1.00
12.03.2024;08:16:57;2024-03-12T08:16:57+01:00;1.00
12.03.2024;08:11:57;2024-03-12T08:11:57+01:00;1.00
12.03.2024;08:06:57;2024-03-12T08:06:57+01:00;1.00
12.03.2024;08:01:57;2024-03-12T08:01:57+01:00;1.00
12.03.2024;07:56:57;2024-03-12T07:56:57+01:00;1.00
12.03.2024;07:51:57;2024-03-12T07:51:57+01:00;1.00
12.03.2024;07:46:57;2024-03-12T07:46:57+01:00;1.00
12.03.2024;07:41:57;2024-03-12T07:41:57+01:00;1.00
12.03.2024;07:36:57;2024-03-12T07:36:57+01:00;1.00
12.03.2024;07:31:57;2024-03-12T07:31:57+01:00;1.00
12.03.2024;07:26:57;2024-03-12T07:26:57+01:00;1.00
12.03.2024;07:21:57;2024-03-12T07:21:57+01:00;1.00
12.03.2024;07:16:57;2024-03-12T07:16:57+01:00;1.00
12.03.2024;07:11:57;2024-03-12T07:11:57+01:00;1.00
12.03.2024;07:06:57;2024-03-12T07:06:57+01:00;1.00
12.03.2024;07:01:57;2024-03-12T07:01:57+01:00;1.00
12.03.2024;06:56:57;2024-03-12T06:56:57+01:00;1.00
12.03.2024;06:51:57;2024-03-12T06:51:57+01:00;1.00
12.03.2024;06:46:57;2024-03-12T06:46:57+01:00;1.00
12.03.2024;06:41:57;2024-03-12T06:41:57+01:00;1.00
12.03.2024;06:36:57;2024-03-12T06:36:57+01:00;1.00
12.03.2024;06:31:57;2024-03-12T06:31:57+01:00;1.00
12.03.2024;06:26:57;2024-03-12T06:26:57+01:00;1.00
12.03.2024;06:21:57;2024-03-12T06:21:57+01:00;65.00
12.03.2024;06:16:57;2024-03-12T06:16:57+01:00;65.00
12.03.2024;06:11:57;2024-03-12T06:11:57+01:00;65.00
12.03.2024;06:06:57;2024-03-12T06:06:57+01:00;65.00
12.03.2024;06:01:57;2024-03-12T06:01:57+01:00;65.00
12.03.2024;05:56:57;2024-03-12T05:56:57+01:00;65.00
12.03.2024;05:51:57;2024-03-12T05:51:57+01:00;65.00
12.03.2024;05:46:57;2024-03-12T05:46:57+01:00;65.00
12.03.2024;05:41:57;2024-03-12T05:41:57+01:00;65.00
12.03.2024;05:36:57;2024-03-12T05:36:57+01:00;65.00
12.03.2024;05:31:57;2024-03-12T05:31:57+01:00;65.00
12.03.2024;05:26:57;2024-03-12T05:26:57+01:00;65.00
12.03.2024;05:21:57;2024-03-12T05:21:57+01:00;65.00
12.03.2024;05:16:57;2024-03-12T05:16:57+01:00;65.00
12.03.2024;05:11:57;2024-03-12T05:11:57+01:00;65.00
12.03.2024;05:06:57;2024-03-12T05:06:57+01:00;65.00
12.03.2024;05:01:57;2024-03-12T05:01:57+01:00;65.00
12.03.2024;04:56:57;2024-03-12T04:56:57+01:00;65.00
12.03.2024;04:51:57;2024-03-12T04:51:57+01:00;65.00
12.03.2024;04:46:57;2024-03-12T04:46:57+01:00;65.00
12.03.2024;04:41:57;2024-03-12T04:41:57+01:00;65.00
12.03.2024;04:36:57;2024-03-12T04:36:57+01:00;65.00
12.03.2024;04:31:57;2024-03-12T04:31:57+01:00;65.00
12.03.2024;04:26:57;2024-03-12T04:26:57+01:00;65.00
12.03.2024;04:21:57;2024-03-12T04:21:57+01:00;65.00
12.03.2024;04:16:57;2024-03-12T04:16:57+01:00;65.00
12.03.2024;04:11:57;2024-03-12T04:11:57+01:00;65.00
12.03.2024;04:06:57;2024-03-12T04:06:57+01:00;65.00
12.03.2024;04:01:57;2024-03-12T04:01:57+01:00;65.00
12.03.2024;03:56:57;2024-03-12T03:56:57+01:00;65.00
12.03.2024;03:51:57;2024-03-12T03:51:57+01:00;65.00
12.03.2024;03:46:57;2024-03-12T03:46:57+01:00;65.00
12.03.2024;03:41:57;2024-03-12T03:41:57+01:00;65.00
12.03.2024;03:36:57;2024-03-12T03:36:57+01:00;65.00
12.03.2024;03:31:57;2024-03-12T03:31:57+01:00;65.00
12.03.2024;03:26:57;2024-03-12T03:26:57+01:00;65.00
12.03.2024;03:21:57;2024-03-12T03:21:57+01:00;65.00
12.03.2024;03:16:57;2024-03-12T03:16:57+01:00;65.00
12.03.2024;03:11:57;2024-03-12T03:11:57+01:00;65.00
12.03.2024;03:06:57;2024-03-12T03:06:57+01:00;65.00
12.03.2024;03:01:57;2024-03-12T03:01:57+01:00;65.00
12.03.2024;02:56:57;2024-03-12T02:56:57+01:00;65.00
12.03.2024;02:51:57;2024-03-12T02:51:57+01:00;65.00
12.03.2024;02:46:57;2024-03-12T02:46:57+01:00;65.00
12.03.2024;02:41:56;2024-03-12T02:41:56+01:00;65.00
12.03.2024;02:36:56;2024-03-12T02:36:56+01:00;65.00
12.03.2024;02:31:56;2024-03-12T02:31:56+01:00;65.00
12.03.2024;02:26:57;2024-03-12T02:26:57+01:00;66.00
12.03.2024;02:21:56;2024-03-12T02:21:56+01:00;65.00
12.03.2024;02:16:56;2024-03-12T02:16:56+01:00;65.00
12.03.2024;02:11:56;2024-03-12T02:11:56+01:00;65.00
12.03.2024;02:06:56;2024-03-12T02:06:56+01:00;65.00
12.03.2024;02:01:56;2024-03-12T02:01:56+01:00;66.00
12.03.2024;01:56:56;2024-03-12T01:56:56+01:00;65.00
12.03.2024;01:51:56;2024-03-12T01:51:56+01:00;65.00
